1.97E-02	 { 6.9e-04 } 	6.33E-05	 { 2.2e-06 } 	6.11E-05	 { 2.3e-06 } 	9.30E-05	 { 2.3e-05 } 	1.90E-04	 { 6.1e-06 } 	2.27E-05	 { 2.4e-07 } 	1.25E-04	 { 2.3e-06 } 	1.67E-04	 { 7.1e-06 } 	1.35E+00	 { 3.4e-01 } 	8.78E-01	 { 4.7e-02 } 	3.22E+02	 { 1.6e+01 } 	'Karakorum stp2 repeat once more' run on 24 June 2014 at 15:26	 Raw data stored in - C:\Nu Noble\Results\Data_1692.RUN
1.69E-02	 { 2.5e-04 } 	9.01E-05	 { 1.3e-06 } 	5.31E-05	 { 8.7e-07 } 	9.89E-05	 { 1.7e-05 } 	6.93E-05	 { 9.7e-07 } 	2.15E-05	 { 1.5e-07 } 	1.07E-04	 { 1.3e-06 } 	7.11E-05	 { 1.1e-06 } 	1.08E+00	 { 1.9e-01 } 	1.03E+00	 { 2.2e-02 } 	3.18E+02	 { 7.1e+00 } 	'Karakorum st3' run on 24 June 2014 at 15:55	 Raw data stored in - C:\Nu Noble\Results\Data_1693.RUN
3.75E-02	 { 3.3e-04 } 	8.89E-05	 { 7.5e-07 } 	1.17E-04	 { 1.2e-06 } 	1.52E-04	 { 2.2e-05 } 	6.07E-05	 { 4.1e-07 } 	2.54E-05	 { 1.9e-07 } 	1.24E-04	 { 1.1e-06 } 	6.33E-05	 { 6.8e-07 } 	8.15E-01	 { 1.2e-01 } 	1.04E+00	 { 1.3e-02 } 	3.20E+02	 { 4.2e+00 } 	'Karakorum st3 after 1 sec pumping' run on 24 June 2014 at 16:03	 Raw data stored in - C:\Nu Noble\Results\Data_1694.RUN
2.65E-02	 { 2.3e-05 } 	4.30E-05	 { 2.3e-07 } 	8.13E-05	 { 2.7e-07 } 	6.63E-05	 { 1.9e-05 } 	3.05E-05	 { 1.5e-07 } 	2.94E-05	 { 2.1e-07 } 	7.41E-05	 { 2.8e-07 } 	3.31E-05	 { 2.3e-07 } 	1.12E+00	 { 3.2e-01 } 	1.08E+00	 { 9.2e-03 } 	3.26E+02	 { 1.1e+00 } 	'Karakorum stp3 after 1 more sec pumping' run on 24 June 2014 at 16:16	 Raw data stored in - C:\Nu Noble\Results\Data_1695.RUN
5.12E-02	 { 3.3e-04 } 	1.90E-04	 { 1.5e-06 } 	1.63E-04	 { 1.1e-06 } 	3.06E-04	 { 2.1e-05 } 	4.93E-04	 { 3.7e-06 } 	2.42E-05	 { 2.1e-07 } 	3.01E-04	 { 3.3e-06 } 	4.76E-04	 { 5.6e-06 } 	9.83E-01	 { 6.7e-02 } 	9.66E-01	 { 1.4e-02 } 	3.13E+02	 { 2.9e+00 } 	'Sample Name' run on 24 June 2014 at 17:31	 Raw data stored in - C:\Nu Noble\Results\Data_1696.RUN
4.02E-02	 { 8.6e-05 } 	1.06E-04	 { 3.6e-07 } 	1.31E-04	 { 3.7e-07 } 	1.82E-04	 { 1.7e-05 } 	2.52E-04	 { 7.0e-07 } 	2.86E-05	 { 1.8e-07 } 	1.82E-04	 { 5.5e-07 } 	2.49E-04	 { 5.1e-07 } 	1.00E+00	 { 9.2e-02 } 	9.86E-01	 { 3.4e-03 } 	3.07E+02	 { 1.1e+00 } 	'Karakorum st4 after 1 sec pump' run on 24 June 2014 at 18:04	 Raw data stored in - C:\Nu Noble\Results\Data_1697.RUN
3.93E-02	 { 2.3e-04 } 	1.41E-04	 { 8.8e-07 } 	1.28E-04	 { 8.1e-07 } 	2.75E-04	 { 1.9e-05 } 	5.99E-04	 { 4.6e-06 } 	2.69E-05	 { 1.9e-07 } 	3.03E-04	 { 2.2e-06 } 	5.83E-04	 { 4.2e-06 } 	1.10E+00	 { 7.6e-02 } 	9.73E-01	 { 1.0e-02 } 	3.06E+02	 { 2.6e+00 } 	'Sample Name' run on 24 June 2014 at 18:34	 Raw data stored in - C:\Nu Noble\Results\Data_1698.RUN
2.87E-02	 { 4.1e-05 } 	7.84E-05	 { 2.7e-07 } 	9.03E-05	 { 3.2e-07 } 	1.76E-04	 { 2.1e-05 } 	3.10E-04	 { 6.6e-07 } 	2.91E-05	 { 1.9e-07 } 	1.83E-04	 { 4.6e-07 } 	3.05E-04	 { 7.0e-07 } 	1.04E+00	 { 1.3e-01 } 	9.81E-01	 { 3.1e-03 } 	3.18E+02	 { 1.2e+00 } 	'Karakorum st5 1sec pump' run on 24 June 2014 at 19:09	 Raw data stored in - C:\Nu Noble\Results\Data_1699.RUN
6.79E-02	 { 2.4e-05 } 	8.32E-05	 { 2.6e-07 } 	2.17E-04	 { 4.5e-07 } 	8.52E-06	 { 2.1e-05 } 	1.77E-05	 { 1.3e-07 } 	2.72E-05	 { 1.9e-07 } 	1.85E-05	 { 1.5e-07 } 	1.83E-05	 { 1.4e-07 } 	2.17E+00	 { 5.3e+00 } 	1.03E+00	 { 1.1e-02 } 	3.13E+02	 { 6.5e-01 } 	'Sample Name' run on 25 June 2014 at 10:42	 Raw data stored in - C:\Nu Noble\Results\Data_1703.RUN
6.06E-01	 { 6.3e-04 } 	6.02E-04	 { 8.7e-07 } 	1.88E-03	 { 2.0e-06 } 	1.80E-04	 { 3.1e-05 } 	2.59E-04	 { 5.9e-07 } 	2.72E-05	 { 1.6e-07 } 	2.12E-04	 { 4.8e-07 } 	2.55E-04	 { 5.9e-07 } 	1.18E+00	 { 2.0e-01 } 	9.82E-01	 { 3.2e-03 } 	3.22E+02	 { 4.8e-01 } 	'MMhb-alfa-st2' run on 25 June 2014 at 11:02	 Raw data stored in - C:\Nu Noble\Results\Data_1704.RUN
1.89E+00	 { 2.8e-03 } 	2.53E-03	 { 3.5e-06 } 	3.13E-04	 { 9.8e-07 } 	9.62E-03	 { 2.7e-05 } 	5.24E-03	 { 7.9e-06 } 	2.67E-05	 { 1.7e-07 } 	9.95E-03	 { 1.3e-05 } 	5.19E-03	 { 7.7e-06 } 	1.04E+00	 { 3.2e-03 } 	9.91E-01	 { 2.1e-03 } 	6.05E+03	 { 2.1e+01 } 	'MMhb-alfa-st3' run on 25 June 2014 at 11:22	 Raw data stored in - C:\Nu Noble\Results\Data_1705.RUN
9.26E-01	 { 1.0e-03 } 	1.21E-03	 { 1.6e-06 } 	1.49E-04	 { 5.4e-07 } 	4.64E-03	 { 1.8e-05 } 	2.46E-03	 { 2.2e-06 } 	2.69E-05	 { 1.9e-07 } 	4.84E-03	 { 6.0e-06 } 	2.42E-03	 { 2.7e-06 } 	1.04E+00	 { 4.3e-03 } 	9.82E-01	 { 1.4e-03 } 	6.22E+03	 { 2.3e+01 } 	'MMhb-alfa-st3 after 12 sec pump' run on 25 June 2014 at 11:32	 Raw data stored in - C:\Nu Noble\Results\Data_1706.RUN
1.15E-01	 { 8.7e-05 } 	1.13E-04	 { 3.4e-07 } 	1.77E-04	 { 4.4e-07 } 	2.89E-04	 { 2.0e-05 } 	1.85E-04	 { 4.7e-07 } 	2.88E-05	 { 1.4e-07 } 	3.21E-04	 { 6.6e-07 } 	1.80E-04	 { 5.0e-07 } 	1.11E+00	 { 7.7e-02 } 	9.72E-01	 { 3.6e-03 } 	6.47E+02	 { 1.7e+00 } 	'mmalfa-st4' run on 25 June 2014 at 11:49	 Raw data stored in - C:\Nu Noble\Results\Data_1707.RUN
2.27E-01	 { 2.0e-04 } 	1.22E-03	 { 1.5e-06 } 	7.08E-04	 { 1.0e-06 } 	5.00E-03	 { 1.7e-05 } 	1.13E-04	 { 3.4e-07 } 	2.84E-05	 { 1.5e-07 } 	5.20E-03	 { 4.6e-06 } 	1.25E-04	 { 4.7e-07 } 	1.04E+00	 { 3.6e-03 } 	1.10E+00	 { 5.3e-03 } 	3.21E+02	 { 5.4e-01 } 	'andesite DF Delunel' run on 25 June 2014 at 13:16	 Raw data stored in - C:\Nu Noble\Results\Data_1711.RUN
6.12E-03	 { 2.0e-05 } 	1.00E-03	 { 1.6e-06 } 	2.18E-05	 { 2.0e-07 } 	9.26E-03	 { 2.1e-05 } 	1.10E-03	 { 1.2e-06 } 	2.87E-05	 { 1.8e-07 } 	9.69E-03	 { 1.4e-05 } 	1.09E-03	 { 2.2e-06 } 	1.05E+00	 { 2.8e-03 } 	9.88E-01	 { 2.3e-03 } 	2.81E+02	 { 2.8e+00 } 	'step7 diluted' run on 25 June 2014 at 15:44	 Raw data stored in - C:\Nu Noble\Results\Data_1718.RUN
3.41E-02	 { 4.6e-05 } 	1.51E-03	 { 2.1e-06 } 	1.14E-04	 { 4.4e-07 } 	1.15E-02	 { 2.3e-05 } 	3.56E-03	 { 3.7e-06 } 	2.88E-05	 { 2.2e-07 } 	1.19E-02	 { 1.3e-05 } 	3.49E-03	 { 6.1e-06 } 	1.04E+00	 { 2.3e-03 } 	9.82E-01	 { 2.0e-03 } 	2.98E+02	 { 1.2e+00 } 	'andesite DF stp9' run on 25 June 2014 at 16:34	 Raw data stored in - C:\Nu Noble\Results\Data_1720.RUN
2.57E-01	 { 3.3e-03 } 	3.54E-04	 { 4.9e-06 } 	8.57E-04	 { 1.2e-05 } 	6.66E-05	 { 1.9e-05 } 	9.21E-06	 { 1.2e-07 } 	2.54E-05	 { 1.8e-07 } 	1.90E-05	 { 2.5e-07 } 	1.07E-05	 { 1.2e-07 } 	2.85E-01	 { 8.0e-02 } 	1.16E+00	 { 2.0e-02 } 	3.01E+02	 { 5.7e+00 } 	'Sample Name' run on 02 July 2014 at 13:56	 Raw data stored in - C:\Nu Noble\Results\Data_1741.RUN
1.08E-01	 { 1.6e-04 } 	1.30E-04	 { 3.9e-07 } 	3.31E-04	 { 7.4e-07 } 	2.10E-05	 { 1.9e-05 } 	1.01E-05	 { 1.1e-07 } 	2.90E-05	 { 1.6e-07 } 	1.94E-05	 { 1.7e-07 } 	1.20E-05	 { 1.4e-07 } 	9.23E-01	 { 8.5e-01 } 	1.19E+00	 { 1.9e-02 } 	3.27E+02	 { 8.7e-01 } 	'Rongbuk st1 pump 3sec' run on 02 July 2014 at 14:05	 Raw data stored in - C:\Nu Noble\Results\Data_1742.RUN
1.74E-01	 { 2.2e-04 } 	5.40E-04	 { 1.0e-06 } 	5.32E-04	 { 9.6e-07 } 	1.12E-04	 { 2.0e-05 } 	1.82E-05	 { 1.6e-07 } 	2.95E-05	 { 1.8e-07 } 	1.10E-04	 { 3.6e-07 } 	1.93E-05	 { 1.3e-07 } 	9.83E-01	 { 1.8e-01 } 	1.06E+00	 { 1.1e-02 } 	3.28E+02	 { 7.2e-01 } 	'Rongbuk St2 pump while liqN2' run on 02 July 2014 at 14:24	 Raw data stored in - C:\Nu Noble\Results\Data_1743.RUN
1.22E-01	 { 1.6e-04 } 	2.62E-04	 { 6.2e-07 } 	3.87E-04	 { 5.9e-07 } 	9.97E-05	 { 1.9e-05 } 	1.89E-05	 { 1.5e-07 } 	2.86E-05	 { 1.4e-07 } 	1.12E-04	 { 3.3e-07 } 	1.96E-05	 { 1.7e-07 } 	1.12E+00	 { 2.2e-01 } 	1.04E+00	 { 1.2e-02 } 	3.16E+02	 { 6.4e-01 } 	'Rongbuk st3' run on 02 July 2014 at 14:52	 Raw data stored in - C:\Nu Noble\Results\Data_1744.RUN
1.25E-01	 { 1.5e-04 } 	2.84E-04	 { 6.3e-07 } 	3.96E-04	 { 7.4e-07 } 	1.01E-04	 { 1.7e-05 } 	4.21E-05	 { 2.3e-07 } 	2.85E-05	 { 1.8e-07 } 	1.15E-04	 { 4.0e-07 } 	4.21E-05	 { 2.3e-07 } 	1.14E+00	 { 2.0e-01 } 	9.99E-01	 { 7.8e-03 } 	3.16E+02	 { 7.0e-01 } 	'Rongbuk st4' run on 02 July 2014 at 15:19	 Raw data stored in - C:\Nu Noble\Results\Data_1745.RUN
2.53E-01	 { 3.7e-04 } 	1.01E-03	 { 1.7e-06 } 	6.53E-04	 { 1.4e-06 } 	1.62E-03	 { 1.7e-05 } 	1.30E-03	 { 3.1e-06 } 	2.92E-05	 { 1.6e-07 } 	1.68E-03	 { 2.1e-06 } 	1.26E-03	 { 2.5e-06 } 	1.04E+00	 { 1.1e-02 } 	9.70E-01	 { 3.0e-03 } 	3.87E+02	 { 1.0e+00 } 	'Rongbuk st5' run on 02 July 2014 at 16:32	 Raw data stored in - C:\Nu Noble\Results\Data_1746.RUN
2.38E-01	 { 1.0e-04 } 	2.44E-04	 { 5.5e-07 } 	7.27E-04	 { 1.0e-06 } 	3.34E-03	 { 1.9e-05 } 	1.60E-05	 { 1.5e-07 } 	2.63E-05	 { 1.6e-07 } 	3.44E-03	 { 2.2e-06 } 	2.39E-05	 { 2.0e-07 } 	1.03E+00	 { 5.8e-03 } 	1.50E+00	 { 1.9e-02 } 	3.27E+02	 { 4.8e-01 } 	'STEP1-ML59FINE' run on 09 July 2014 at 11:11	 Raw data stored in - C:\Nu Noble\Results\Data_1751.RUN
2.38E-01	 { 7.3e-05 } 	3.07E-04	 { 6.6e-07 } 	6.91E-04	 { 1.1e-06 } 	7.14E-03	 { 1.9e-05 } 	2.57E-05	 { 1.5e-07 } 	2.66E-05	 { 1.8e-07 } 	7.33E-03	 { 3.3e-06 } 	4.15E-05	 { 3.6e-07 } 	1.03E+00	 { 2.7e-03 } 	1.61E+00	 { 1.7e-02 } 	3.44E+02	 { 5.6e-01 } 	'STEP2-ML59FINE' run on 09 July 2014 at 11:33	 Raw data stored in - C:\Nu Noble\Results\Data_1752.RUN
1.48E-01	 { 3.1e-05 } 	2.54E-04	 { 4.5e-07 } 	3.78E-04	 { 7.4e-07 } 	1.00E-02	 { 1.9e-05 } 	2.17E-05	 { 1.7e-07 } 	2.61E-05	 { 1.7e-07 } 	1.03E-02	 { 4.1e-06 } 	4.46E-05	 { 4.9e-07 } 	1.03E+00	 { 2.0e-03 } 	2.06E+00	 { 2.8e-02 } 	3.91E+02	 { 7.7e-01 } 	'STEP3-ML59FINE' run on 09 July 2014 at 11:53	 Raw data stored in - C:\Nu Noble\Results\Data_1753.RUN
7.17E-01	 { 5.8e-04 } 	6.09E-04	 { 8.7e-07 } 	2.16E-03	 { 2.2e-06 } 	1.05E-02	 { 2.2e-05 } 	2.19E-05	 { 1.5e-07 } 	2.69E-05	 { 1.9e-07 } 	1.08E-02	 { 8.4e-06 } 	4.76E-05	 { 4.9e-07 } 	1.02E+00	 { 2.3e-03 } 	2.17E+00	 { 2.7e-02 } 	3.32E+02	 { 4.4e-01 } 	'ml59 ST4' run on 09 July 2014 at 12:13	 Raw data stored in - C:\Nu Noble\Results\Data_1754.RUN
2.15E-01	 { 7.8e-05 } 	2.97E-04	 { 5.8e-07 } 	5.45E-04	 { 9.4e-07 } 	1.17E-02	 { 2.0e-05 } 	2.23E-05	 { 1.6e-07 } 	2.67E-05	 { 1.5e-07 } 	1.19E-02	 { 5.0e-06 } 	4.88E-05	 { 5.7e-07 } 	1.02E+00	 { 1.8e-03 } 	2.18E+00	 { 3.0e-02 } 	3.94E+02	 { 6.9e-01 } 	'STEP5-ML59FINE' run on 09 July 2014 at 12:35	 Raw data stored in - C:\Nu Noble\Results\Data_1755.RUN
1.48E-01	 { 3.5e-05 } 	2.05E-04	 { 5.3e-07 } 	2.08E-04	 { 5.0e-07 } 	1.00E-02	 { 2.0e-05 } 	3.67E-05	 { 2.0e-07 } 	2.62E-05	 { 1.3e-07 } 	1.02E-02	 { 5.0e-06 } 	5.90E-05	 { 5.3e-07 } 	1.02E+00	 { 2.1e-03 } 	1.61E+00	 { 1.7e-02 } 	7.12E+02	 { 1.7e+00 } 	'ML59FINE STEP8' run on 09 July 2014 at 13:44	 Raw data stored in - C:\Nu Noble\Results\Data_1758.RUN
1.48E-01	 { 3.4e-05 } 	1.67E-04	 { 3.8e-07 } 	2.40E-04	 { 5.5e-07 } 	7.55E-03	 { 2.1e-05 } 	2.82E-05	 { 1.8e-07 } 	2.57E-05	 { 1.9e-07 } 	7.72E-03	 { 4.4e-06 } 	4.43E-05	 { 4.2e-07 } 	1.02E+00	 { 2.8e-03 } 	1.57E+00	 { 1.8e-02 } 	6.18E+02	 { 1.4e+00 } 	'ML59FINE STEP11 (NO STEP 10)' run on 09 July 2014 at 14:12	 Raw data stored in - C:\Nu Noble\Results\Data_1759.RUN
3.38E-01	 { 2.5e-04 } 	3.35E-04	 { 5.1e-07 } 	4.44E-04	 { 7.6e-07 } 	1.60E-02	 { 1.9e-05 } 	7.23E-05	 { 2.9e-07 } 	2.65E-05	 { 1.9e-07 } 	1.62E-02	 { 9.5e-06 } 	1.08E-04	 { 8.8e-07 } 	1.02E+00	 { 1.3e-03 } 	1.50E+00	 { 1.4e-02 } 	7.61E+02	 { 1.4e+00 } 	'STEP10-ML59FINE' run on 09 July 2014 at 14:37	 Raw data stored in - C:\Nu Noble\Results\Data_1760.RUN
1.98E-01	 { 5.6e-05 } 	1.81E-04	 { 5.0e-07 } 	3.20E-04	 { 5.5e-07 } 	7.31E-03	 { 1.9e-05 } 	7.55E-05	 { 2.9e-07 } 	2.61E-05	 { 1.7e-07 } 	7.54E-03	 { 3.5e-06 } 	8.96E-05	 { 5.2e-07 } 	1.03E+00	 { 2.8e-03 } 	1.19E+00	 { 8.3e-03 } 	6.18E+02	 { 1.1e+00 } 	'STEP12-ML59FINE' run on 09 July 2014 at 14:58	 Raw data stored in - C:\Nu Noble\Results\Data_1761.RUN
4.07E-01	 { 2.5e-04 } 	3.11E-04	 { 4.5e-07 } 	1.07E-03	 { 1.4e-06 } 	5.82E-03	 { 2.2e-05 } 	7.03E-05	 { 2.7e-07 } 	2.67E-05	 { 1.5e-07 } 	5.96E-03	 { 3.7e-06 } 	8.27E-05	 { 3.6e-07 } 	1.02E+00	 { 3.9e-03 } 	1.18E+00	 { 6.8e-03 } 	3.79E+02	 { 5.4e-01 } 	'ML59FINE STEP13' run on 09 July 2014 at 15:17	 Raw data stored in - C:\Nu Noble\Results\Data_1762.RUN
8.50E-02	 { 6.8e-05 } 	2.71E-04	 { 6.5e-07 } 	2.53E-04	 { 5.1e-07 } 	3.24E-04	 { 1.8e-05 } 	1.33E-05	 { 1.3e-07 } 	2.62E-05	 { 1.5e-07 } 	3.23E-04	 { 5.4e-07 } 	1.40E-05	 { 1.0e-07 } 	9.97E-01	 { 5.5e-02 } 	1.05E+00	 { 1.3e-02 } 	3.36E+02	 { 7.3e-01 } 	'Sample Name' run on 10 July 2014 at 12:21	 Raw data stored in - C:\Nu Noble\Results\Data_1771.RUN
2.52E-02	 { 2.1e-05 } 	1.15E-04	 { 3.2e-07 } 	7.14E-05	 { 3.0e-07 } 	5.90E-04	 { 2.0e-05 } 	1.53E-05	 { 1.8e-07 } 	2.49E-05	 { 1.4e-07 } 	6.16E-04	 { 7.7e-07 } 	1.64E-05	 { 1.2e-07 } 	1.04E+00	 { 3.5e-02 } 	1.07E+00	 { 1.5e-02 } 	3.52E+02	 { 1.5e+00 } 	'Sample Name' run on 10 July 2014 at 12:41	 Raw data stored in - C:\Nu Noble\Results\Data_1772.RUN
4.30E-02	 { 2.6e-05 } 	2.13E-04	 { 4.6e-07 } 	9.43E-05	 { 2.7e-07 } 	3.58E-03	 { 1.8e-05 } 	2.42E-05	 { 1.5e-07 } 	2.55E-05	 { 1.5e-07 } 	3.68E-03	 { 2.4e-06 } 	3.08E-05	 { 2.6e-07 } 	1.03E+00	 { 5.3e-03 } 	1.27E+00	 { 1.3e-02 } 	4.56E+02	 { 1.3e+00 } 	'AAn0405 Bt unpick stp3' run on 10 July 2014 at 13:01	 Raw data stored in - C:\Nu Noble\Results\Data_1773.RUN
7.03E-01	 { 8.1e-04 } 	8.13E-04	 { 1.1e-06 } 	2.07E-03	 { 2.7e-06 } 	1.01E-02	 { 2.4e-05 } 	2.67E-05	 { 2.0e-07 } 	2.64E-05	 { 1.6e-07 } 	1.04E-02	 { 9.6e-06 } 	4.83E-05	 { 4.0e-07 } 	1.02E+00	 { 2.6e-03 } 	1.81E+00	 { 2.0e-02 } 	3.40E+02	 { 5.9e-01 } 	'AAn0405 Bt unpick stp4' run on 10 July 2014 at 13:24	 Raw data stored in - C:\Nu Noble\Results\Data_1774.RUN
1.69E-01	 { 8.8e-05 } 	5.53E-04	 { 7.5e-07 } 	3.67E-04	 { 7.1e-07 } 	1.39E-02	 { 1.8e-05 } 	2.49E-05	 { 1.8e-07 } 	2.67E-05	 { 1.8e-07 } 	1.42E-02	 { 7.1e-06 } 	5.71E-05	 { 6.7e-07 } 	1.02E+00	 { 1.4e-03 } 	2.29E+00	 { 3.2e-02 } 	4.61E+02	 { 9.2e-01 } 	'AAn0405 Bt unpick stp5' run on 10 July 2014 at 14:13	 Raw data stored in - C:\Nu Noble\Results\Data_1775.RUN
8.27E-02	 { 3.6e-05 } 	5.51E-04	 { 6.9e-07 } 	8.31E-05	 { 2.8e-07 } 	1.61E-02	 { 2.1e-05 } 	2.22E-05	 { 1.2e-07 } 	2.58E-05	 { 1.8e-07 } 	1.65E-02	 { 6.7e-06 } 	5.99E-05	 { 8.2e-07 } 	1.02E+00	 { 1.4e-03 } 	2.70E+00	 { 4.0e-02 } 	9.95E+02	 { 3.4e+00 } 	'AAn0405 Bt unpick stp6' run on 10 July 2014 at 14:34	 Raw data stored in - C:\Nu Noble\Results\Data_1776.RUN
3.34E-02	 { 1.9e-05 } 	1.63E-04	 { 2.9e-07 } 	5.39E-05	 { 2.0e-07 } 	4.57E-03	 { 2.0e-05 } 	1.31E-05	 { 1.3e-07 } 	2.56E-05	 { 1.6e-07 } 	4.71E-03	 { 2.8e-06 } 	2.37E-05	 { 2.9e-07 } 	1.03E+00	 { 4.5e-03 } 	1.81E+00	 { 2.9e-02 } 	6.19E+02	 { 2.3e+00 } 	'AAn0405 Bt unpick stp7' run on 10 July 2014 at 14:57	 Raw data stored in - C:\Nu Noble\Results\Data_1777.RUN
3.24E-02	 { 2.1e-05 } 	1.40E-04	 { 3.4e-07 } 	5.87E-05	 { 2.6e-07 } 	3.82E-03	 { 2.1e-05 } 	1.40E-05	 { 1.3e-07 } 	2.57E-05	 { 1.5e-07 } 	3.95E-03	 { 2.4e-06 } 	2.25E-05	 { 2.3e-07 } 	1.03E+00	 { 5.8e-03 } 	1.61E+00	 { 2.2e-02 } 	5.53E+02	 { 2.4e+00 } 	'AAn0405 Bt unpick stp8' run on 10 July 2014 at 15:20	 Raw data stored in - C:\Nu Noble\Results\Data_1778.RUN
4.19E-02	 { 2.8e-05 } 	1.65E-04	 { 3.9e-07 } 	7.94E-05	 { 3.1e-07 } 	4.46E-03	 { 2.1e-05 } 	1.95E-05	 { 1.1e-07 } 	2.67E-05	 { 1.7e-07 } 	4.61E-03	 { 3.0e-06 } 	2.95E-05	 { 3.1e-07 } 	1.03E+00	 { 4.8e-03 } 	1.52E+00	 { 1.8e-02 } 	5.28E+02	 { 2.1e+00 } 	'AAn0405 Bt unpick stp9' run on 10 July 2014 at 15:41	 Raw data stored in - C:\Nu Noble\Results\Data_1779.RUN
7.94E-02	 { 6.8e-05 } 	2.77E-04	 { 5.8e-07 } 	1.63E-04	 { 5.0e-07 } 	7.03E-03	 { 2.4e-05 } 	2.92E-05	 { 2.2e-07 } 	2.69E-05	 { 1.6e-07 } 	7.24E-03	 { 4.9e-06 } 	4.40E-05	 { 3.6e-07 } 	1.03E+00	 { 3.5e-03 } 	1.51E+00	 { 1.7e-02 } 	4.86E+02	 { 1.5e+00 } 	'AAn0405 Bt unpick stp10' run on 10 July 2014 at 16:03	 Raw data stored in - C:\Nu Noble\Results\Data_1780.RUN
7.72E-02	 { 5.7e-05 } 	4.82E-04	 { 7.3e-07 } 	9.09E-05	 { 3.1e-07 } 	1.37E-02	 { 2.4e-05 } 	2.68E-05	 { 1.9e-07 } 	2.69E-05	 { 1.6e-07 } 	1.40E-02	 { 1.4e-05 } 	5.88E-05	 { 7.3e-07 } 	1.02E+00	 { 2.1e-03 } 	2.19E+00	 { 3.1e-02 } 	8.50E+02	 { 3.0e+00 } 	'AAn0405 Bt unpick stp11' run on 10 July 2014 at 16:24	 Raw data stored in - C:\Nu Noble\Results\Data_1781.RUN
1.05E-01	 { 7.3e-05 } 	6.49E-04	 { 9.7e-07 } 	1.11E-04	 { 3.3e-07 } 	1.98E-02	 { 2.5e-05 } 	1.04E-04	 { 3.6e-07 } 	2.67E-05	 { 1.9e-07 } 	2.01E-02	 { 1.6e-05 } 	1.45E-04	 { 9.1e-07 } 	1.01E+00	 { 1.5e-03 } 	1.38E+00	 { 9.9e-03 } 	9.49E+02	 { 2.9e+00 } 	'Sample Name' run on 10 July 2014 at 16:46	 Raw data stored in - C:\Nu Noble\Results\Data_1782.RUN
5.31E-02	 { 3.4e-05 } 	3.24E-04	 { 8.0e-07 } 	5.73E-05	 { 2.4e-07 } 	9.85E-03	 { 2.5e-05 } 	5.67E-05	 { 2.5e-07 } 	2.75E-05	 { 1.9e-07 } 	1.01E-02	 { 6.3e-06 } 	7.81E-05	 { 5.9e-07 } 	1.03E+00	 { 2.7e-03 } 	1.38E+00	 { 1.2e-02 } 	9.27E+02	 { 3.9e+00 } 	'st12 An0405 unp repeat gain' run on 10 July 2014 at 16:57	 Raw data stored in - C:\Nu Noble\Results\Data_1783.RUN
5.81E-02	 { 1.0e-04 } 	1.03E-04	 { 3.3e-07 } 	1.50E-04	 { 3.7e-07 } 	2.36E-03	 { 2.3e-05 } 	2.68E-05	 { 2.2e-07 } 	2.81E-05	 { 2.3e-07 } 	2.43E-03	 { 3.7e-06 } 	3.20E-05	 { 2.1e-07 } 	1.03E+00	 { 9.9e-03 } 	1.19E+00	 { 1.2e-02 } 	3.87E+02	 { 1.2e+00 } 	'AAn0405 Bt unpick stp13 final' run on 10 July 2014 at 17:11	 Raw data stored in - C:\Nu Noble\Results\Data_1784.RUN
7.33E-02	 { 8.9e-05 } 	2.03E-04	 { 4.6e-07 } 	2.13E-04	 { 4.9e-07 } 	3.40E-04	 { 1.9e-05 } 	1.19E-05	 { 1.2e-07 } 	2.61E-05	 { 1.7e-07 } 	3.63E-04	 { 8.2e-07 } 	1.26E-05	 { 1.1e-07 } 	1.07E+00	 { 5.9e-02 } 	1.06E+00	 { 1.4e-02 } 	3.43E+02	 { 8.9e-01 } 	'AAn0405 Bt100 pick stp1' run on 11 July 2014 at 10:01	 Raw data stored in - C:\Nu Noble\Results\Data_1788.RUN
2.75E-02	 { 4.0e-05 } 	1.16E-04	 { 3.8e-07 } 	6.56E-05	 { 3.1e-07 } 	1.61E-03	 { 1.8e-05 } 	1.44E-05	 { 1.4e-07 } 	2.56E-05	 { 1.4e-07 } 	1.67E-03	 { 2.1e-06 } 	1.75E-05	 { 1.4e-07 } 	1.04E+00	 { 1.2e-02 } 	1.22E+00	 { 1.5e-02 } 	4.19E+02	 { 2.1e+00 } 	'AAn0405 Bt100 pick stp2' run on 11 July 2014 at 10:23	 Raw data stored in - C:\Nu Noble\Results\Data_1789.RUN
2.94E-01	 { 4.4e-04 } 	3.39E-04	 { 7.6e-07 } 	8.36E-04	 { 1.5e-06 } 	4.14E-03	 { 1.7e-05 } 	1.42E-05	 { 1.1e-07 } 	2.62E-05	 { 2.0e-07 } 	4.22E-03	 { 6.6e-06 } 	2.27E-05	 { 2.6e-07 } 	1.02E+00	 { 4.4e-03 } 	1.60E+00	 { 2.2e-02 } 	3.51E+02	 { 8.4e-01 } 	'AAn0405 Bt100 pick stp3' run on 11 July 2014 at 10:51	 Raw data stored in - C:\Nu Noble\Results\Data_1790.RUN
