4.74352e-01, { 2.2e-04 } ,1.95087e-03, { 1.4e-06 } ,5.56919e-04, { 6.9e-07 } ,2.63010e-03, { 1.6e-05 } ,4.71617e-04, { 5.9e-07 } ,3.55857e-02, { 2.3e-05 } ,2.66305e-05, { 1.3e-07 } ,1.24243e-05, { 9.3e-08 } ,8.46831e-01, { 1.5e-03 } ,8.51743e+02, { 1.1e+00 } ,1.00580e+03, { 1.3e+00 } ,'Sample Name' run on 11 January 2023 at 13:44, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13341.RUN
1.11398e+00, { 4.8e-04 } ,3.26347e-03, { 2.2e-06 } ,1.99784e-03, { 1.5e-06 } ,4.34083e-03, { 1.4e-05 } ,1.68838e-03, { 1.2e-06 } ,5.63378e-02, { 2.8e-05 } ,3.95247e-05, { 1.8e-07 } ,1.28738e-05, { 1.1e-07 } ,8.45103e-01, { 8.8e-04 } ,5.57593e+02, { 4.9e-01 } ,6.59793e+02, { 5.4e-01 } ,'Sample Name' run on 11 January 2023 at 14:04, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13342.RUN
2.65483e-01, { 1.1e-04 } ,1.16134e-03, { 9.8e-07 } ,2.91203e-04, { 4.0e-07 } ,1.57043e-03, { 1.4e-05 } ,2.46160e-04, { 3.8e-07 } ,2.06923e-02, { 1.7e-05 } ,1.23163e-05, { 9.1e-08 } ,1.32236e-05, { 8.4e-08 } ,8.45322e-01, { 1.7e-03 } ,9.11675e+02, { 1.3e+00 } ,1.07849e+03, { 1.7e+00 } ,'Sample Name' run on 12 January 2023 at 16:00, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13358.RUN
4.23151e-01, { 2.1e-04 } ,2.12786e-03, { 1.6e-06 } ,3.14474e-04, { 4.6e-07 } ,2.87545e-03, { 1.5e-05 } ,2.64449e-04, { 3.4e-07 } ,3.91445e-02, { 2.6e-05 } ,1.50975e-05, { 1.1e-07 } ,1.34418e-05, { 1.0e-07 } ,8.40926e-01, { 1.6e-03 } ,1.34558e+03, { 2.1e+00 } ,1.60012e+03, { 2.2e+00 } ,'Sample Name' run on 12 January 2023 at 16:20, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13359.RUN
3.06798e-01, { 1.2e-04 } ,2.36687e-03, { 1.5e-06 } ,2.56948e-04, { 4.6e-07 } ,3.11700e-03, { 1.3e-05 } ,2.19947e-04, { 3.8e-07 } ,2.77853e-02, { 1.8e-05 } ,2.95182e-05, { 1.4e-07 } ,1.31448e-05, { 1.0e-07 } ,8.55997e-01, { 2.1e-03 } ,1.19401e+03, { 2.2e+00 } ,1.39487e+03, { 2.5e+00 } ,'Sample Name' run on 17 January 2023 at 17:05, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13384.RUN
2.62176e+00, { 1.1e-03 } ,7.33116e-04, { 7.5e-07 } ,1.79451e-03, { 2.7e-06 } ,1.04517e-03, { 2.4e-05 } ,1.43007e-03, { 1.4e-06 } ,5.38373e-02, { 4.0e-05 } ,2.75944e-04, { 5.1e-07 } ,1.58848e-05, { 1.1e-07 } ,7.96916e-01, { 1.4e-03 } ,1.46099e+03, { 2.3e+00 } ,1.83331e+03, { 1.9e+00 } ,'Q13C.1a Step 4' run on 22 February 2023 at 13:12, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13411.RUN
1.34258e+00, { 4.8e-04 } ,3.38499e-04, { 4.7e-07 } ,6.43021e-04, { 1.0e-06 } ,5.25925e-04, { 4.5e-05 } ,5.19996e-04, { 7.0e-07 } ,2.86028e-02, { 4.3e-05 } ,1.29758e-04, { 3.0e-07 } ,1.50585e-05, { 9.0e-08 } ,8.08677e-01, { 1.7e-03 } ,2.08792e+03, { 3.4e+00 } ,2.58190e+03, { 3.6e+00 } ,'Q13C.1a Step 5' run on 22 February 2023 at 13:32, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13412.RUN
1.13994e+00, { 4.9e-04 } ,3.50633e-04, { 4.9e-07 } ,1.11311e-03, { 1.0e-06 } ,5.26779e-04, { 1.4e-05 } ,8.89759e-04, { 8.9e-07 } ,1.97645e-02, { 1.7e-05 } ,1.07130e-04, { 2.7e-07 } ,1.52421e-05, { 1.1e-07 } ,7.99346e-01, { 1.1e-03 } ,1.02411e+03, { 1.1e+00 } ,1.28118e+03, { 1.4e+00 } ,'Q13C.1a Step 7' run on 22 February 2023 at 14:10, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13414.RUN
1.87350e+00, { 8.3e-04 } ,5.53210e-04, { 7.7e-07 } ,1.44879e-03, { 9.1e-07 } ,8.08190e-04, { 1.4e-05 } ,1.16209e-03, { 8.7e-07 } ,3.46661e-02, { 2.3e-05 } ,1.85620e-04, { 3.4e-07 } ,1.55010e-05, { 1.0e-07 } ,8.02107e-01, { 7.8e-04 } ,1.29315e+03, { 9.9e-01 } ,1.61219e+03, { 1.4e+00 } ,'Q13C.1a Step 8' run on 22 February 2023 at 14:29, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13415.RUN
1.51970e+00, { 6.8e-04 } ,4.73804e-04, { 5.8e-07 } ,1.21780e-03, { 1.0e-06 } ,7.19962e-04, { 1.3e-05 } ,9.72086e-04, { 9.3e-07 } ,2.75214e-02, { 1.9e-05 } ,1.62911e-04, { 3.2e-07 } ,1.53743e-05, { 1.1e-07 } ,7.98232e-01, { 1.0e-03 } ,1.24790e+03, { 1.2e+00 } ,1.56333e+03, { 1.6e+00 } ,'Q13C.1a Step 9' run on 22 February 2023 at 14:47, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13416.RUN
