9.62998e+00, { 9.4e-03 } ,2.65669e+05, { 2.4e+02 } ,1.80855e+06, { 1.7e+03 } ,1.46102e+06, { 1.9e+03 } ,2.03084e+06, { 1.5e+03 } ,8.07842e-01, { 1.3e-03 } ,1.12291e+00, { 1.4e-03 } ,1.39001e+00, { 2.0e-03 } ,3.32341e+02, { 4.6e-01 } ,2.95964e+02, { 3.7e-01 } ,4.11393e+02, { 6.6e-01 } ,1.81837e-01, { 2.8e-04 } ,'Sample Name' run on 15 February 2023 at 16:24, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13399.RUN
4.76695e-01, { 2.6e-04 } ,1.30894e+04, { 3.2e+01 } ,8.95580e+04, { 9.4e+01 } ,7.17145e+04, { 7.2e+01 } ,3.21917e+02, { 8.3e+02 } ,8.00761e-01, { 1.2e-03 } ,3.59451e-03, { 9.3e-03 } ,4.48886e-03, { 1.2e-02 } ,3.32220e+02, { 3.9e-01 } ,9.24243e+04, { 2.4e+05 } ,4.14880e+02, { 4.7e-01 } ,1.82521e-01, { 4.9e-04 } ,'Sample Name' run on 15 February 2023 at 16:51, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13400.RUN
2.54086e+00, { 1.3e-03 } ,7.07273e+04, { 8.6e+01 } ,4.76777e+05, { 3.0e+02 } ,3.85529e+05, { 3.5e+02 } ,5.38591e+05, { 1.0e+03 } ,8.08614e-01, { 8.9e-04 } ,1.12965e+00, { 2.2e-03 } ,1.39702e+00, { 2.9e-03 } ,3.32624e+02, { 2.7e-01 } ,2.94449e+02, { 5.7e-01 } ,4.11351e+02, { 4.2e-01 } ,1.83455e-01, { 2.8e-04 } ,'Sample Name' run on 20 February 2023 at 10:50, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13401.RUN
2.53187e+00, { 1.2e-03 } ,7.14505e+04, { 8.8e+01 } ,4.79752e+05, { 2.9e+02 } ,3.90187e+05, { 3.3e+02 } ,5.36503e+05, { 8.3e+02 } ,8.13308e-01, { 8.5e-04 } ,1.11829e+00, { 1.9e-03 } ,1.37499e+00, { 2.4e-03 } ,3.29393e+02, { 2.6e-01 } ,2.94550e+02, { 4.8e-01 } ,4.05003e+02, { 4.0e-01 } ,1.83119e-01, { 2.7e-04 } ,'Sample Name' run on 20 February 2023 at 11:40, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13402.RUN
5.19572e-01, { 3.2e-04 } ,1.40537e+04, { 2.7e+01 } ,9.61643e+04, { 1.1e+02 } ,7.58288e+04, { 7.3e+01 } ,5.30646e+02, { 9.1e+02 } ,7.88534e-01, { 1.2e-03 } ,5.51811e-03, { 9.5e-03 } ,6.99794e-03, { 1.2e-02 } ,3.37226e+02, { 4.4e-01 } ,6.11125e+04, { 1.0e+05 } ,4.27662e+02, { 4.9e-01 } ,1.85334e-01, { 4.0e-04 } ,'Sample Name' run on 21 February 2023 at 11:50, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13403.RUN
2.61557e+00, { 1.5e-03 } ,7.23095e+04, { 8.1e+01 } ,4.91350e+05, { 3.8e+02 } ,3.94552e+05, { 3.0e+02 } ,5.54792e+05, { 8.5e+02 } ,8.02995e-01, { 8.8e-04 } ,1.12912e+00, { 1.9e-03 } ,1.40613e+00, { 2.4e-03 } ,3.32250e+02, { 3.2e-01 } ,2.94256e+02, { 4.8e-01 } ,4.13764e+02, { 3.9e-01 } ,1.83270e-01, { 2.5e-04 } ,'Sample Name' run on 21 February 2023 at 12:17, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13404.RUN
1.20077e+00, { 5.7e-04 } ,3.33087e+04, { 5.0e+01 } ,2.25206e+05, { 1.7e+02 } ,1.80650e+05, { 1.3e+02 } ,2.54313e+05, { 8.2e+02 } ,8.02151e-01, { 8.3e-04 } ,1.12924e+00, { 3.8e-03 } ,1.40777e+00, { 4.7e-03 } ,3.32788e+02, { 3.0e-01 } ,2.94700e+02, { 9.6e-01 } ,4.14870e+02, { 3.5e-01 } ,1.84383e-01, { 3.0e-04 } ,'Sample Name' run on 21 February 2023 at 16:58, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13405.RUN
2.51641e+00, { 1.2e-03 } ,6.96596e+04, { 9.1e+01 } ,4.71892e+05, { 3.0e+02 } ,3.80524e+05, { 3.2e+02 } ,5.31877e+05, { 8.6e+02 } ,8.06380e-01, { 8.4e-04 } ,1.12712e+00, { 2.0e-03 } ,1.39775e+00, { 2.6e-03 } ,3.32834e+02, { 2.6e-01 } ,2.95297e+02, { 5.0e-01 } ,4.12751e+02, { 4.0e-01 } ,1.83062e-01, { 2.8e-04 } ,'Sample Name' run on 22 February 2023 at 10:40, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13406.RUN
2.53271e+00, { 1.5e-03 } ,7.09124e+04, { 8.4e+01 } ,4.78699e+05, { 3.5e+02 } ,3.87896e+05, { 3.3e+02 } ,5.36982e+05, { 8.0e+02 } ,8.10312e-01, { 9.1e-04 } ,1.12175e+00, { 1.9e-03 } ,1.38435e+00, { 2.4e-03 } ,3.30226e+02, { 3.1e-01 } ,2.94384e+02, { 4.7e-01 } ,4.07530e+02, { 4.2e-01 } ,1.82813e-01, { 2.7e-04 } ,'Sample Name' run on 22 February 2023 at 11:33, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13407.RUN
2.42677e+00, { 1.5e-03 } ,6.66885e+04, { 8.2e+01 } ,4.63166e+05, { 3.0e+02 } ,3.65191e+05, { 2.7e+02 } ,5.12895e+05, { 8.5e+02 } ,7.88466e-01, { 7.8e-04 } ,1.10737e+00, { 2.0e-03 } ,1.40446e+00, { 2.5e-03 } ,3.27025e+02, { 3.0e-01 } ,2.95317e+02, { 5.2e-01 } ,4.14761e+02, { 4.1e-01 } ,1.82613e-01, { 2.6e-04 } ,'Sample Name' run on 27 February 2023 at 11:33, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13438.RUN
2.44202e+00, { 1.2e-03 } ,6.81865e+04, { 7.6e+01 } ,4.69602e+05, { 2.7e+02 } ,3.72883e+05, { 2.8e+02 } ,5.16904e+05, { 7.6e+02 } ,7.94041e-01, { 7.6e-04 } ,1.10073e+00, { 1.7e-03 } ,1.38624e+00, { 2.3e-03 } ,3.24570e+02, { 2.4e-01 } ,2.94868e+02, { 4.6e-01 } ,4.08757e+02, { 3.7e-01 } ,1.82863e-01, { 2.5e-04 } ,'Sample Name' run on 27 February 2023 at 11:53, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13439.RUN
2.43795e+00, { 1.3e-03 } ,6.69787e+04, { 9.5e+01 } ,4.66512e+05, { 3.4e+02 } ,3.67313e+05, { 4.1e+02 } ,5.15480e+05, { 8.3e+02 } ,7.87358e-01, { 1.1e-03 } ,1.10496e+00, { 1.9e-03 } ,1.40338e+00, { 2.7e-03 } ,3.26175e+02, { 2.9e-01 } ,2.95190e+02, { 5.0e-01 } ,4.14265e+02, { 5.1e-01 } ,1.82348e-01, { 3.3e-04 } ,'Sample Name' run on 01 March 2023 at 12:01, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13464.RUN
2.41669e+00, { 1.1e-03 } ,6.70891e+04, { 6.9e+01 } ,4.64263e+05, { 2.6e+02 } ,3.66483e+05, { 2.2e+02 } ,5.11346e+05, { 8.8e+02 } ,7.89388e-01, { 6.5e-04 } ,1.10142e+00, { 2.0e-03 } ,1.39528e+00, { 2.5e-03 } ,3.24898e+02, { 2.3e-01 } ,2.94982e+02, { 5.2e-01 } ,4.11582e+02, { 3.1e-01 } ,1.83062e-01, { 2.2e-04 } ,'Sample Name' run on 01 March 2023 at 12:18, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13465.RUN
2.40830e+00, { 1.4e-03 } ,6.46017e+04, { 9.4e+01 } ,4.44551e+05, { 2.8e+02 } ,3.54511e+05, { 3.0e+02 } ,5.08703e+05, { 8.1e+02 } ,7.97459e-01, { 8.5e-04 } ,1.14431e+00, { 2.0e-03 } ,1.43494e+00, { 2.6e-03 } ,3.38125e+02, { 2.9e-01 } ,2.95485e+02, { 5.0e-01 } ,4.24003e+02, { 4.4e-01 } ,1.82227e-01, { 3.1e-04 } ,'Sample Name' run on 07 March 2023 at 10:16, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13506.RUN
2.38578e+00, { 1.1e-03 } ,6.50025e+04, { 8.1e+01 } ,4.44888e+05, { 2.3e+02 } ,3.55899e+05, { 3.2e+02 } ,5.05323e+05, { 7.7e+02 } ,7.99974e-01, { 8.2e-04 } ,1.13584e+00, { 1.8e-03 } ,1.41985e+00, { 2.5e-03 } ,3.34710e+02, { 2.3e-01 } ,2.94680e+02, { 4.7e-01 } ,4.18401e+02, { 4.2e-01 } ,1.82643e-01, { 2.8e-04 } ,'Sample Name' run on 07 March 2023 at 10:46, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13507.RUN
2.38561e+00, { 1.3e-03 } ,6.25299e+04, { 7.4e+01 } ,4.37385e+05, { 3.0e+02 } ,3.44302e+05, { 3.2e+02 } ,5.04591e+05, { 8.0e+02 } ,7.87183e-01, { 9.0e-04 } ,1.15366e+00, { 2.0e-03 } ,1.46555e+00, { 2.7e-03 } ,3.40428e+02, { 3.0e-01 } ,2.95086e+02, { 4.9e-01 } ,4.32463e+02, { 4.7e-01 } ,1.81614e-01, { 2.7e-04 } ,'Sample Name' run on 13 March 2023 at 12:11, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13547.RUN
2.38532e+00, { 1.1e-03 } ,6.35815e+04, { 7.6e+01 } ,4.41098e+05, { 3.4e+02 } ,3.49447e+05, { 2.1e+02 } ,5.03120e+05, { 8.5e+02 } ,7.92221e-01, { 7.8e-04 } ,1.14061e+00, { 2.1e-03 } ,1.43976e+00, { 2.6e-03 } ,3.37522e+02, { 3.0e-01 } ,2.95914e+02, { 5.2e-01 } ,4.26045e+02, { 3.3e-01 } ,1.81949e-01, { 2.4e-04 } ,'Sample Name' run on 13 March 2023 at 12:31, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13548.RUN
