2.95547e-01, { 1.3e-04 } ,1.20686e-03, { 1.0e-06 } ,6.28963e-04, { 6.2e-07 } ,1.50218e-03, { 1.4e-05 } ,5.40984e-04, { 6.6e-07 } ,2.79898e-03, { 1.3e-05 } ,1.45739e-04, { 3.0e-07 } ,1.30693e-05, { 8.3e-08 } ,2.23970e-03, { 1.6e-06 } ,1.70891e-04, { 3.5e-07 } ,1.24971e+00, { 6.1e-03 } ,8.60120e-01, { 1.3e-03 } ,4.69896e+02, { 5.1e-01 } ,5.46314e+02, { 7.1e-01 } ,'E116 st2' run on 27 September 2022 at 10:32, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12913.RUN
4.68110e-01, { 1.7e-04 } ,1.80422e-03, { 1.3e-06 } ,5.04520e-04, { 6.1e-07 } ,2.22658e-03, { 1.4e-05 } ,4.33505e-04, { 5.6e-07 } ,4.46054e-03, { 1.5e-05 } ,6.99307e-05, { 2.4e-07 } ,1.31491e-05, { 1.1e-07 } ,3.59128e-03, { 2.1e-06 } ,8.35560e-05, { 2.3e-07 } ,1.24205e+00, { 4.2e-03 } ,8.59243e-01, { 1.5e-03 } ,9.27832e+02, { 1.2e+00 } ,1.07983e+03, { 1.5e+00 } ,'E116 st3' run on 27 September 2022 at 10:48, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12914.RUN
4.82775e-01, { 2.0e-04 } ,2.27182e-03, { 1.7e-06 } ,1.94806e-04, { 4.1e-07 } ,2.78072e-03, { 1.4e-05 } ,1.68566e-04, { 3.5e-07 } ,5.91272e-03, { 1.5e-05 } ,5.56331e-05, { 2.0e-07 } ,1.33919e-05, { 1.1e-07 } ,4.81039e-03, { 3.2e-06 } ,6.68452e-05, { 2.2e-07 } ,1.22916e+00, { 3.3e-03 } ,8.65302e-01, { 2.6e-03 } ,2.47823e+03, { 5.3e+00 } ,2.86400e+03, { 6.1e+00 } ,'E116 st4' run on 27 September 2022 at 11:04, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12915.RUN
4.86877e-01, { 1.8e-04 } ,2.25140e-03, { 1.5e-06 } ,2.18626e-04, { 3.9e-07 } ,2.75856e-03, { 1.4e-05 } ,1.89257e-04, { 3.3e-07 } ,5.83106e-03, { 1.3e-05 } ,5.35852e-05, { 1.8e-07 } ,1.34344e-05, { 8.8e-08 } ,4.72439e-03, { 3.0e-06 } ,6.42890e-05, { 2.0e-07 } ,1.23425e+00, { 2.9e-03 } ,8.65667e-01, { 2.2e-03 } ,2.22699e+03, { 4.1e+00 } ,2.57257e+03, { 4.6e+00 } ,'E116 st5' run on 27 September 2022 at 11:42, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12916.RUN
7.59795e-01, { 3.4e-04 } ,3.34281e-03, { 1.9e-06 } ,4.58751e-04, { 6.2e-07 } ,4.06468e-03, { 1.3e-05 } ,3.97550e-04, { 5.7e-07 } ,8.55577e-03, { 1.4e-05 } ,1.36236e-04, { 3.1e-07 } ,1.34116e-05, { 1.1e-07 } ,6.94086e-03, { 4.1e-06 } ,1.60256e-04, { 3.2e-07 } ,1.23267e+00, { 2.1e-03 } ,8.66592e-01, { 1.7e-03 } ,1.65623e+03, { 2.4e+00 } ,1.91119e+03, { 2.9e+00 } ,'E116 st6' run on 27 September 2022 at 12:08, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12917.RUN
4.03018e-01, { 1.6e-04 } ,1.73152e-03, { 1.1e-06 } ,3.63033e-04, { 5.0e-07 } ,2.12357e-03, { 1.3e-05 } ,3.14534e-04, { 3.7e-07 } ,4.00520e-03, { 1.4e-05 } ,1.67006e-04, { 3.5e-07 } ,1.36641e-05, { 1.0e-07 } ,3.23282e-03, { 2.1e-06 } ,1.92989e-04, { 4.0e-07 } ,1.23892e+00, { 4.3e-03 } ,8.66407e-01, { 1.6e-03 } ,1.11014e+03, { 1.6e+00 } ,1.28132e+03, { 1.6e+00 } ,'E116 st7' run on 27 September 2022 at 12:24, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12918.RUN
5.41229e-01, { 2.1e-04 } ,3.09402e-03, { 2.1e-06 } ,4.92521e-04, { 7.0e-07 } ,3.78302e-03, { 1.8e-05 } ,4.27706e-04, { 5.7e-07 } ,5.14266e-03, { 1.6e-05 } ,4.45527e-04, { 6.8e-07 } ,1.39294e-05, { 1.0e-07 } ,4.18382e-03, { 2.8e-06 } ,5.13933e-04, { 6.0e-07 } ,1.22918e+00, { 3.8e-03 } ,8.68402e-01, { 1.7e-03 } ,1.09890e+03, { 1.6e+00 } ,1.26542e+03, { 1.8e+00 } ,'E116 st8' run on 27 September 2022 at 12:38, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12919.RUN
9.71952e-01, { 4.4e-04 } ,5.15313e-03, { 3.5e-06 } ,8.89090e-04, { 8.0e-07 } ,6.26317e-03, { 1.6e-05 } ,7.75279e-04, { 8.2e-07 } ,9.50111e-03, { 1.7e-05 } ,3.24908e-04, { 5.5e-07 } ,1.40801e-05, { 1.2e-07 } ,7.73979e-03, { 4.8e-06 } ,3.75349e-04, { 6.5e-07 } ,1.22757e+00, { 2.3e-03 } ,8.71991e-01, { 1.2e-03 } ,1.09320e+03, { 1.1e+00 } ,1.25368e+03, { 1.4e+00 } ,'E116 st9' run on 27 September 2022 at 12:51, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12920.RUN
1.24782e+00, { 5.2e-04 } ,5.68922e-03, { 2.9e-06 } ,1.04193e-03, { 9.5e-07 } ,6.87819e-03, { 1.6e-05 } ,9.11797e-04, { 1.0e-06 } ,1.29318e-02, { 1.6e-05 } ,1.14150e-04, { 2.5e-07 } ,1.42425e-05, { 9.9e-08 } ,1.05891e-02, { 4.9e-06 } ,1.37281e-04, { 3.0e-07 } ,1.22123e+00, { 1.6e-03 } ,8.75107e-01, { 1.3e-03 } ,1.19761e+03, { 1.2e+00 } ,1.36853e+03, { 1.6e+00 } ,'E116 st10' run on 27 September 2022 at 14:10, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12921.RUN
1.62540e-01, { 6.6e-05 } ,1.17482e-04, { 2.7e-07 } ,4.88887e-04, { 5.7e-07 } ,1.62098e-04, { 1.5e-05 } ,4.16964e-04, { 5.6e-07 } ,1.64190e-04, { 1.6e-05 } ,1.42591e-04, { 3.0e-07 } ,1.34624e-05, { 1.0e-07 } ,1.52989e-04, { 3.2e-07 } ,1.70372e-04, { 3.5e-07 } ,1.07321e+00, { 1.0e-01 } ,8.52884e-01, { 1.5e-03 } ,3.32469e+02, { 4.1e-01 } ,3.89817e+02, { 5.5e-01 } ,'E117 st1' run on 27 September 2022 at 15:24, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12922.RUN
